aX,aY,aZ,gX,gY,gZ
-0.191,0.289,-0.111,-15.320,-45.166,-9.583
-0.177,0.297,-0.119,-15.808,-56.641,-5.737
-0.146,0.318,-0.116,-16.479,-68.970,-2.930
-0.093,0.365,-0.096,-18.005,-81.177,0.854
-0.034,0.424,-0.067,-20.569,-91.858,5.920
0.038,0.481,-0.040,-23.315,-97.473,10.437
0.081,0.547,-0.041,-22.644,-99.304,12.390
0.096,0.663,-0.058,-19.348,-100.708,11.841
0.081,0.765,-0.075,-18.066,-104.004,8.789
0.076,0.836,-0.065,-19.897,-110.474,3.296
0.148,0.859,-0.059,-21.240,-120.178,-4.089
0.293,0.789,-0.031,-19.287,-127.441,-13.916
0.403,0.694,0.009,-11.353,-132.019,-23.743
0.498,0.638,0.081,-1.221,-136.963,-31.677
0.552,0.638,0.194,8.850,-139.954,-38.025
0.564,0.640,0.322,17.029,-144.409,-44.312
0.581,0.682,0.462,21.729,-151.855,-51.331
0.681,0.697,0.647,23.621,-155.151,-60.059
0.848,0.642,0.822,25.513,-151.978,-70.251
1.012,0.542,0.917,27.039,-146.484,-79.224
1.126,0.431,0.957,29.236,-133.728,-84.290
1.260,0.307,1.004,31.494,-118.835,-85.449
1.164,0.211,0.933,26.306,-107.300,-77.576
1.296,0.382,0.935,19.409,-98.816,-70.129
1.300,0.351,1.031,7.507,-91.675,-52.063
1.219,0.440,0.892,-11.414,-98.999,-48.401
1.418,0.474,1.013,-9.949,-90.820,-52.368
1.405,0.487,1.054,-2.014,-70.679,-47.180
1.379,0.519,1.013,3.784,-60.181,-47.913
1.368,0.425,1.003,8.423,-45.715,-50.110
1.343,0.392,0.947,7.446,-31.799,-47.546
1.303,0.336,0.894,8.179,-20.325,-42.236
1.242,0.333,0.830,7.446,-12.268,-34.302
1.188,0.372,0.779,4.883,-9.888,-26.489
1.170,0.452,0.770,0.854,-9.033,-20.142
1.137,0.498,0.767,-4.333,-8.057,-14.771
1.086,0.494,0.736,-8.057,-5.005,-12.024
1.037,0.469,0.692,-7.568,-0.793,-11.597
0.986,0.434,0.642,-3.906,3.418,-11.719
0.934,0.413,0.595,1.343,7.202,-11.780
0.894,0.411,0.556,6.653,8.850,-11.719
0.872,0.433,0.539,11.169,9.583,-11.414
0.851,0.442,0.514,12.634,10.132,-10.559
0.822,0.433,0.486,12.817,10.193,-8.972
0.801,0.435,0.467,12.268,9.094,-7.385
0.781,0.453,0.453,9.094,7.080,-4.700
0.760,0.468,0.449,4.028,5.310,-1.465
0.733,0.473,0.443,-1.038,3.479,2.258
0.721,0.459,0.454,-2.747,2.930,4.333
0.710,0.468,0.467,-1.404,2.136,4.761
0.701,0.486,0.479,2.441,2.441,3.967
0.699,0.492,0.477,5.737,3.845,2.563
0.694,0.499,0.462,7.385,4.578,2.075
0.684,0.514,0.456,7.019,3.967,2.991
0.675,0.546,0.480,5.981,2.991,3.845
0.680,0.562,0.500,3.601,2.441,3.296
0.675,0.548,0.500,-0.122,2.930,3.479
0.658,0.531,0.478,-2.380,3.601,3.723
0.642,0.521,0.448,-1.831,3.296,3.418
0.633,0.516,0.439,-0.305,2.075,2.441
0.635,0.527,0.473,1.648,1.160,1.648
0.648,0.542,0.506,2.808,1.343,0.244
0.656,0.540,0.514,1.831,2.686,-0.671
0.658,0.531,0.501,0.610,4.211,-0.732

0.150,1.780,1.186,90.576,-75.867,204.102
0.229,1.938,1.293,88.318,-64.514,190.735
0.292,2.084,1.343,84.778,-50.110,177.063
0.332,2.173,1.348,79.285,-35.522,161.560
0.349,2.231,1.338,69.458,-22.888,146.606
0.349,2.289,1.326,54.077,-13.428,134.094
0.388,2.382,1.353,36.499,-7.385,121.948
0.411,2.494,1.384,18.494,-2.625,109.985
0.411,2.581,1.372,2.075,4.395,95.581
0.437,2.616,1.341,-11.108,14.282,76.294
0.421,2.600,1.285,-22.339,25.879,54.749
0.393,2.552,1.257,-32.227,35.400,34.119
0.351,2.527,1.170,-42.480,43.884,11.963
0.335,2.376,1.151,-49.561,57.800,-8.972
0.327,2.229,1.057,-58.472,65.063,-30.273
0.276,2.014,0.936,-68.970,66.589,-47.791
0.211,1.833,0.809,-80.933,68.726,-61.829
0.172,1.651,0.725,-90.027,70.068,-74.036
0.123,1.484,0.663,-96.741,66.223,-85.144
0.070,1.332,0.622,-101.318,58.167,-95.154
0.017,1.184,0.583,-101.501,49.561,-105.591
-0.005,1.010,0.587,-96.863,41.443,-117.676
0.018,0.854,0.631,-89.355,38.818,-127.502
0.039,0.696,0.682,-80.627,39.734,-132.446
0.043,0.608,0.707,-73.242,48.706,-132.874
0.019,0.550,0.672,-67.200,63.843,-130.493
-0.032,0.530,0.565,-65.857,74.646,-127.380
-0.075,0.485,0.481,-70.068,81.604,-122.620
-0.086,0.444,0.387,-77.698,82.336,-117.981
-0.103,0.377,0.308,-83.923,80.139,-112.854
-0.129,0.302,0.202,-85.510,75.012,-107.666
-0.136,0.262,0.126,-82.092,67.688,-103.210
-0.149,0.213,0.063,-74.707,57.556,-98.572
-0.157,0.204,0.047,-67.200,46.143,-92.957
-0.163,0.163,0.042,-57.922,32.654,-88.806
-0.161,0.154,0.068,-48.889,18.188,-82.764
-0.159,0.136,0.099,-41.138,6.653,-75.684
-0.155,0.114,0.105,-32.471,-2.380,-69.153
-0.131,0.106,0.114,-23.193,-6.958,-63.110
-0.111,0.108,0.114,-15.076,-11.780,-56.335
-0.109,0.140,0.091,-12.573,-18.677,-44.983
-0.131,0.158,0.057,-15.808,-23.010,-31.250
-0.125,0.195,0.042,-21.179,-28.625,-18.494
-0.135,0.254,0.028,-26.367,-35.339,-6.836
-0.150,0.330,-0.005,-30.273,-44.373,1.404
-0.164,0.371,-0.042,-31.555,-53.528,6.958
-0.169,0.391,-0.083,-31.311,-64.148,10.559
-0.172,0.371,-0.091,-28.015,-75.867,12.573
-0.137,0.392,-0.100,-22.705,-85.205,13.245
-0.132,0.428,-0.096,-15.808,-91.858,14.160
-0.143,0.488,-0.099,-10.254,-98.999,15.259
-0.116,0.550,-0.087,-7.690,-107.971,15.259
-0.083,0.610,-0.071,-8.972,-118.530,14.832
-0.036,0.671,-0.040,-12.634,-127.563,15.625
0.001,0.717,-0.013,-16.357,-134.827,16.785
0.049,0.741,0.016,-17.151,-139.404,16.296
0.102,0.756,0.041,-10.864,-140.015,11.658
0.137,0.760,0.037,2.014,-140.442,3.540
0.175,0.790,0.058,13.855,-142.639,-4.517
0.216,0.827,0.124,18.616,-149.109,-11.902
0.279,0.854,0.283,13.000,-159.851,-16.479
0.363,0.871,0.494,2.625,-169.373,-18.860
0.501,0.802,0.698,-1.892,-168.823,-23.254
0.647,0.725,0.857,1.892,-156.677,-29.480
0.805,0.604,0.986,14.038,-140.198,-38.696
0.918,0.528,1.031,26.245,-121.216,-45.654
0.981,0.511,1.063,30.823,-107.849,-47.485
1.022,0.543,1.112,25.208,-101.257,-45.593
1.069,0.578,1.174,13.855,-97.412,-41.260
1.117,0.576,1.259,3.662,-93.384,-37.903
1.218,0.609,1.259,2.319,-87.646,-42.419
1.359,0.536,1.345,10.254,-75.256,-41.870
1.174,0.462,1.234,9.399,-68.665,-41.199
1.281,0.507,1.213,14.099,-60.791,-50.842
1.253,0.478,1.218,19.470,-37.231,-47.180
1.156,0.540,1.133,16.174,-27.466,-42.114
1.145,0.539,1.106,14.404,-18.616,-42.236
1.116,0.553,1.052,12.573,-8.850,-41.748
1.085,0.555,0.983,11.780,0.244,-41.199
1.058,0.528,0.894,11.475,9.338,-40.588
1.003,0.499,0.800,9.033,15.503,-37.415
0.954,0.497,0.730,6.287,19.653,-32.837
0.902,0.510,0.668,3.967,21.790,-28.137
0.858,0.527,0.614,2.258,21.729,-24.597
0.816,0.548,0.571,1.404,21.606,-22.156
0.794,0.569,0.539,1.709,20.691,-20.630
0.772,0.571,0.505,2.991,19.836,-20.447
0.749,0.558,0.479,4.883,18.616,-20.996
0.732,0.544,0.471,6.531,16.602,-21.118
0.729,0.524,0.482,7.629,14.709,-20.264
0.711,0.516,0.491,9.705,13.733,-18.677
0.711,0.528,0.510,11.719,13.855,-16.235
0.693,0.545,0.522,12.085,15.137,-13.306
0.686,0.559,0.526,10.559,15.930,-11.292
0.664,0.558,0.507,6.226,16.602,-8.301
0.645,0.542,0.480,1.587,16.052,-5.493
0.617,0.537,0.439,-0.610,13.855,-3.967
0.605,0.527,0.438,-0.977,10.132,-3.174
0.625,0.515,0.474,-0.427,7.507,-2.991
0.617,0.509,0.489,1.404,6.592,-2.563
0.605,0.523,0.494,2.869,5.859,-1.770
0.598,0.545,0.501,2.380,4.578,-0.549
0.602,0.552,0.519,0.793,3.418,0.427
0.600,0.546,0.536,-0.854,4.700,1.343
0.587,0.532,0.528,-1.038,7.263,2.014
0.592,0.525,0.512,1.099,9.827,2.014
0.589,0.530,0.495,2.563,11.108,2.197
0.583,0.556,0.501,3.296,10.986,2.502
0.588,0.573,0.502,2.747,9.705,2.380
0.585,0.566,0.501,0.366,8.240,2.258
0.581,0.556,0.484,-1.526,6.836,2.441
0.578,0.547,0.467,-0.854,5.249,1.892
0.575,0.537,0.471,1.465,3.418,0.916
0.588,0.558,0.503,4.456,2.502,0.061
0.592,0.573,0.522,6.958,3.723,-0.671
0.586,0.555,0.510,7.263,5.920,-1.038
0.581,0.537,0.490,6.470,7.568,-0.671
0.588,0.536,0.475,6.226,7.629,0.244
0.578,0.556,0.465,6.165,6.470,1.221

0.369,1.632,0.860,114.990,-53.955,163.208
0.381,1.856,0.931,104.004,-52.002,159.546
0.482,2.043,0.998,90.515,-48.523,151.062
0.517,2.073,1.000,78.613,-38.269,139.771
0.517,2.028,0.979,70.374,-26.184,127.136
0.559,1.899,0.881,65.796,-17.334,116.699
0.556,1.851,0.808,58.472,-9.399,105.469
0.546,1.885,0.763,48.279,-5.920,98.694
0.551,1.975,0.772,37.109,-5.981,90.881
0.566,2.071,0.808,27.527,-5.371,80.505
0.589,2.157,0.860,20.935,-3.174,67.078
0.604,2.175,0.891,15.320,2.563,50.537
0.653,2.141,0.919,9.888,13.123,32.471
0.662,2.033,0.900,3.479,24.170,17.334
0.638,1.911,0.847,-6.287,32.593,4.944
0.624,1.781,0.806,-17.700,39.978,-4.028
0.611,1.676,0.768,-31.616,45.471,-10.132
0.589,1.573,0.743,-44.861,49.316,-15.198
0.571,1.487,0.702,-54.321,52.307,-21.423
0.557,1.384,0.642,-60.120,55.237,-28.320
0.531,1.298,0.582,-63.660,59.021,-34.180
0.497,1.224,0.511,-64.941,59.448,-40.222
0.467,1.139,0.465,-64.514,59.143,-45.898
0.454,1.067,0.431,-64.453,59.509,-51.147
0.451,0.970,0.390,-66.223,59.570,-54.321
0.434,0.870,0.351,-69.275,59.814,-54.260
0.409,0.817,0.312,-69.885,58.960,-53.711
0.391,0.812,0.272,-65.979,58.533,-54.688
0.367,0.813,0.244,-59.326,58.655,-57.068
0.341,0.835,0.186,-53.589,57.678,-60.059
0.316,0.821,0.146,-48.340,57.312,-62.805
0.280,0.812,0.110,-45.349,55.481,-65.979
0.261,0.766,0.092,-45.227,51.392,-68.909
0.252,0.698,0.085,-49.866,46.875,-68.604
0.245,0.647,0.097,-54.932,42.358,-65.552
0.185,0.589,0.075,-56.458,37.476,-62.988
0.147,0.560,0.092,-53.589,34.729,-61.951
0.153,0.499,0.130,-46.570,35.217,-62.927
0.126,0.529,0.171,-36.926,37.109,-65.918
0.097,0.533,0.174,-29.236,39.429,-64.392
0.074,0.528,0.165,-27.710,39.185,-62.134
0.047,0.511,0.125,-34.241,35.950,-57.617
0.019,0.494,0.069,-43.030,28.320,-51.636
-0.025,0.477,0.016,-48.340,19.165,-46.082
-0.096,0.464,-0.027,-47.607,10.376,-41.870
-0.147,0.463,-0.041,-40.344,3.540,-41.687
-0.141,0.484,-0.005,-28.564,-3.906,-44.006
-0.170,0.451,0.003,-16.907,-11.047,-44.800
-0.140,0.428,0.040,-6.104,-16.907,-44.861
-0.128,0.428,0.065,4.822,-19.409,-44.067
-0.137,0.463,0.078,10.559,-22.583,-40.100
-0.127,0.475,0.100,7.141,-27.222,-34.241
-0.116,0.501,0.120,-5.798,-32.837,-24.414
-0.099,0.528,0.109,-20.264,-38.513,-13.855
-0.085,0.553,0.064,-31.006,-42.542,-6.531
-0.096,0.565,0.011,-35.217,-44.189,-1.892
-0.106,0.584,-0.036,-33.142,-46.875,-0.488
-0.095,0.611,-0.051,-27.222,-51.697,-1.526
-0.048,0.670,-0.024,-21.362,-57.556,-2.686
0.007,0.711,0.007,-18.982,-62.744,-3.540
0.045,0.717,0.031,-22.095,-66.040,-3.418
0.076,0.719,0.025,-27.405,-68.970,-2.441
0.103,0.716,0.006,-29.785,-72.571,-2.625
0.143,0.707,0.005,-28.809,-76.355,-5.127
0.196,0.709,0.013,-25.452,-81.360,-8.789
0.277,0.704,0.052,-21.606,-87.341,-14.038
0.375,0.697,0.109,-17.883,-91.736,-18.799
0.458,0.672,0.158,-15.564,-95.154,-21.912
0.524,0.665,0.207,-14.160,-97.046,-23.499
0.588,0.690,0.246,-14.465,-98.206,-25.452
0.632,0.705,0.252,-16.357,-98.694,-27.039
0.695,0.702,0.256,-19.226,-99.487,-28.992
0.774,0.661,0.270,-18.799,-99.548,-33.020
0.853,0.624,0.304,-14.282,-99.060,-37.476
0.943,0.586,0.367,-9.460,-97.656,-41.077
1.002,0.570,0.407,-5.798,-97.656,-44.006
1.055,0.534,0.477,-4.150,-94.604,-45.410
1.079,0.500,0.518,-4.272,-91.492,-46.326
1.135,0.481,0.562,-5.066,-87.036,-46.692
1.225,0.423,0.610,-3.174,-79.102,-47.913
1.270,0.351,0.601,0.671,-69.763,-48.950
1.309,0.258,0.583,5.066,-60.974,-48.706
1.322,0.229,0.571,7.446,-55.115,-45.471
1.300,0.249,0.570,5.615,-51.941,-38.818
1.277,0.286,0.567,1.953,-48.340,-32.410
1.239,0.309,0.554,-0.366,-42.908,-27.283
1.205,0.321,0.513,1.099,-37.964,-24.597
1.283,0.350,0.532,7.385,-33.325,-23.987
1.126,0.323,0.441,9.216,-31.311,-19.104
1.172,0.373,0.430,12.268,-22.583,-21.484
1.149,0.404,0.433,16.235,-16.724,-18.921
1.060,0.479,0.394,13.550,-16.846,-13.550
1.060,0.504,0.423,12.024,-14.832,-12.268
1.049,0.536,0.447,11.963,-12.024,-11.230
1.032,0.559,0.455,14.282,-9.338,-11.597
1.021,0.559,0.464,17.334,-4.456,-12.329
0.992,0.546,0.419,16.968,-1.038,-12.390
0.975,0.522,0.387,15.076,1.526,-10.986
0.942,0.512,0.356,12.390,3.418,-7.385
0.908,0.534,0.343,9.338,2.869,-4.089
0.889,0.579,0.363,6.348,1.526,-2.319
0.879,0.619,0.389,2.686,0.977,-1.038
0.860,0.631,0.397,0.244,1.953,-0.427
0.842,0.633,0.390,0.854,5.005,-1.099
0.820,0.627,0.360,4.700,8.423,-2.563
0.794,0.621,0.330,8.972,10.986,-4.333
0.788,0.599,0.306,11.902,13.123,-5.859
0.772,0.561,0.289,13.245,13.672,-6.104
0.761,0.564,0.290,12.573,12.573,-5.005
0.754,0.572,0.308,9.705,12.146,-3.235
0.755,0.595,0.326,6.470,10.864,-1.709
0.754,0.608,0.329,3.174,10.010,-0.427
0.753,0.608,0.321,0.000,9.766,0.610
0.751,0.596,0.306,-1.404,9.216,1.099
0.743,0.577,0.287,-1.038,8.240,0.793
0.732,0.559,0.276,1.160,6.836,0.122
0.722,0.555,0.269,4.822,5.859,-0.854
0.710,0.570,0.280,7.812,4.761,-1.648
0.716,0.586,0.295,8.789,3.784,-2.197

0.132,1.465,1.349,121.155,-91.370,237.183
0.167,1.609,1.368,116.882,-79.407,228.394
0.200,1.730,1.365,109.924,-66.223,219.666
0.234,1.883,1.402,97.412,-56.946,212.097
0.254,2.039,1.432,80.322,-51.697,204.651
0.286,2.174,1.435,66.467,-42.847,193.420
0.330,2.289,1.420,57.129,-29.785,178.467
0.329,2.332,1.329,51.331,-15.686,159.241
0.356,2.329,1.227,49.072,-1.892,137.207
0.367,2.321,1.142,43.701,8.118,118.286
0.374,2.277,1.052,36.072,13.000,101.868
0.356,2.274,1.020,26.855,17.517,83.557
0.371,2.225,1.004,15.320,21.790,65.796
0.377,2.141,0.993,3.662,24.475,49.622
0.374,2.049,0.990,-5.615,28.564,34.912
0.361,1.965,0.983,-12.329,32.898,20.569
0.365,1.882,1.000,-18.555,38.879,6.897
0.345,1.784,1.000,-26.978,44.861,-4.578
0.321,1.688,0.979,-37.964,50.659,-14.099
0.296,1.591,0.939,-49.438,56.274,-22.583
0.266,1.492,0.880,-58.411,61.890,-30.457
0.228,1.414,0.827,-63.782,65.979,-38.147
0.207,1.351,0.787,-67.566,68.726,-46.143
0.198,1.283,0.759,-72.388,70.313,-53.589
0.161,1.234,0.699,-78.003,67.261,-59.509
0.127,1.208,0.668,-83.130,64.270,-65.002
0.106,1.191,0.644,-87.036,59.998,-72.266
0.088,1.156,0.643,-90.271,57.068,-79.163
0.042,1.100,0.615,-91.797,56.213,-85.693
0.001,1.010,0.584,-91.003,56.885,-92.529
0.004,0.926,0.581,-88.196,58.533,-98.145
-0.028,0.864,0.556,-85.754,61.157,-101.257
-0.045,0.829,0.555,-85.083,63.232,-102.600
-0.083,0.814,0.509,-87.830,63.782,-102.661
-0.088,0.762,0.483,-90.942,64.209,-102.234
-0.116,0.706,0.404,-92.957,64.270,-103.333
-0.132,0.641,0.317,-92.834,62.134,-104.675
-0.154,0.562,0.239,-90.027,58.472,-104.858
-0.159,0.499,0.185,-85.999,49.988,-104.797
-0.193,0.410,0.162,-81.726,41.687,-104.004
-0.159,0.335,0.181,-74.463,31.677,-104.309
-0.159,0.280,0.190,-65.491,23.071,-102.539
-0.141,0.242,0.179,-56.641,18.005,-96.069
-0.123,0.211,0.158,-49.011,18.311,-90.027
-0.100,0.168,0.107,-43.579,19.592,-83.923
-0.107,0.132,0.042,-40.771,17.151,-74.646
-0.142,0.118,-0.017,-40.161,9.583,-64.026
-0.142,0.138,-0.039,-41.199,-1.831,-54.321
-0.125,0.138,-0.049,-44.373,-16.052,-44.983
-0.098,0.120,-0.056,-47.607,-30.518,-35.278
-0.076,0.121,-0.059,-46.936,-43.640,-26.733
-0.061,0.127,-0.058,-40.833,-55.664,-19.958
-0.047,0.135,-0.059,-33.142,-65.552,-13.611
-0.025,0.179,-0.044,-23.682,-72.815,-8.118
-0.015,0.265,-0.033,-15.808,-78.918,-3.723
-0.015,0.362,-0.037,-14.343,-85.083,1.282
-0.003,0.424,-0.055,-19.104,-90.637,7.385
-0.013,0.458,-0.093,-29.663,-97.168,15.137
-0.023,0.477,-0.128,-40.100,-105.591,22.644
0.000,0.497,-0.148,-43.030,-115.906,26.062
0.034,0.515,-0.151,-39.063,-125.366,26.001
0.101,0.552,-0.107,-28.809,-133.423,23.560
0.176,0.642,-0.031,-15.869,-140.198,19.653
0.238,0.753,0.046,-6.836,-145.325,14.709
0.312,0.827,0.128,-7.690,-146.973,11.780
0.367,0.836,0.200,-16.113,-145.508,10.559
0.413,0.814,0.234,-26.245,-144.470,10.010
0.494,0.785,0.292,-29.785,-143.860,6.531
0.584,0.795,0.380,-27.893,-144.897,1.221
0.685,0.805,0.459,-27.161,-146.484,-2.625
0.782,0.776,0.545,-25.940,-144.836,-5.676
0.866,0.684,0.628,-18.066,-138.123,-12.695
0.890,0.581,0.670,-4.639,-129.333,-21.179
0.944,0.502,0.737,10.071,-121.277,-28.381
0.978,0.519,0.824,17.578,-115.295,-30.518
1.026,0.560,0.929,17.273,-113.220,-29.663
1.104,0.593,1.023,12.573,-108.826,-28.687
1.170,0.573,1.060,8.423,-100.891,-28.931
1.211,0.520,1.063,8.362,-88.928,-30.090
1.259,0.481,1.072,12.695,-76.538,-31.128
1.220,0.489,1.039,19.287,-64.392,-33.203
1.272,0.525,1.080,23.743,-56.580,-27.710
1.042,0.576,0.943,13.062,-53.955,-20.630
1.188,0.620,0.972,13.245,-42.419,-28.137
1.166,0.632,0.978,17.212,-26.794,-25.818
1.069,0.675,0.903,16.235,-18.860,-21.973
1.038,0.653,0.857,15.564,-8.667,-23.987
0.971,0.615,0.788,13.489,0.854,-23.804
0.909,0.584,0.719,13.794,7.019,-22.888
0.878,0.561,0.668,16.357,10.620,-22.522
0.859,0.567,0.616,19.165,13.428,-21.545
0.862,0.594,0.576,21.484,13.855,-20.630
0.856,0.612,0.550,20.325,13.733,-18.494
0.829,0.626,0.525,16.418,14.343,-14.709
0.792,0.648,0.509,12.573,15.076,-10.925
0.748,0.656,0.495,10.559,15.137,-8.850
0.706,0.649,0.477,10.193,15.198,-8.423
0.685,0.644,0.464,12.024,14.954,-9.399
0.687,0.635,0.459,13.794,14.465,-10.315
0.690,0.619,0.462,15.015,14.404,-10.193
0.698,0.613,0.472,15.076,14.526,-8.850
0.694,0.625,0.493,13.550,15.381,-6.714
0.685,0.634,0.501,11.475,15.991,-5.249
0.669,0.634,0.499,7.751,16.663,-3.845
0.649,0.618,0.482,2.808,16.785,-1.953
0.631,0.605,0.458,-0.916,15.869,0.061
0.613,0.593,0.428,-2.136,14.038,1.221
0.606,0.583,0.409,-1.831,11.780,2.014
0.604,0.583,0.404,0.488,9.155,2.625
0.590,0.596,0.417,3.235,6.714,2.686
0.594,0.624,0.443,4.944,4.944,2.625
0.593,0.648,0.455,5.188,4.578,2.197
0.590,0.647,0.450,3.967,5.005,2.197
0.578,0.640,0.431,3.723,5.371,1.953
0.572,0.632,0.412,4.272,5.127,1.160
0.580,0.623,0.415,4.700,4.456,0.366
0.590,0.620,0.432,3.479,3.784,0.854
0.601,0.617,0.445,1.831,3.784,2.197
0.598,0.613,0.451,0.122,4.395,3.479

0.278,1.666,1.142,116.333,-73.792,202.942
0.334,1.823,1.220,106.873,-66.162,194.824
0.378,1.944,1.260,98.938,-56.091,183.472
0.416,2.038,1.265,92.896,-44.739,170.166
0.475,2.158,1.298,85.693,-34.912,157.227
0.535,2.285,1.314,72.876,-28.137,144.531
0.572,2.320,1.281,57.922,-18.677,131.592
0.599,2.269,1.226,46.143,-6.775,117.798
0.607,2.217,1.168,40.466,3.479,101.563
0.611,2.155,1.115,40.100,12.329,84.534
0.611,2.096,1.079,38.696,20.752,68.848
0.592,2.057,1.065,31.860,25.940,57.190
0.581,2.052,1.060,18.982,29.419,46.875
0.607,2.001,1.094,3.601,33.020,37.109
0.552,1.950,0.994,-12.024,37.231,27.039
0.596,1.797,1.033,-17.761,50.842,16.785
0.582,1.724,0.972,-24.170,56.030,6.470
0.538,1.593,0.905,-31.311,53.772,-2.014
0.479,1.514,0.836,-38.635,57.434,-7.507
0.483,1.431,0.811,-44.922,64.270,-14.343
0.486,1.341,0.765,-50.720,67.749,-21.790
0.453,1.253,0.697,-56.152,67.932,-26.245
0.425,1.193,0.638,-60.059,67.627,-29.907
0.396,1.151,0.597,-63.232,66.040,-33.447
0.366,1.106,0.586,-66.711,64.148,-35.645
0.341,1.083,0.592,-69.885,62.317,-37.720
0.308,1.075,0.569,-71.594,62.683,-40.466
0.284,1.048,0.539,-71.594,68.237,-43.762
0.237,0.993,0.471,-71.655,71.960,-47.119
0.202,0.961,0.397,-72.327,72.266,-50.293
0.160,0.902,0.344,-72.754,72.021,-52.795
0.132,0.908,0.295,-75.134,68.848,-54.321
0.054,0.904,0.253,-79.041,61.096,-55.908
0.032,0.898,0.231,-83.252,52.856,-60.730
0.008,0.850,0.216,-84.961,44.922,-66.956
0.004,0.777,0.228,-82.886,39.673,-72.205
0.008,0.688,0.276,-76.294,38.513,-76.172
-0.001,0.635,0.256,-65.552,39.978,-80.688
-0.021,0.538,0.220,-55.969,44.617,-83.069
-0.055,0.485,0.166,-52.856,45.410,-81.848
-0.073,0.441,0.117,-52.795,42.480,-79.224
-0.111,0.426,0.078,-55.603,36.316,-73.975
-0.149,0.418,0.056,-60.730,26.611,-68.420
-0.157,0.381,0.046,-62.866,15.259,-64.331
-0.133,0.353,0.044,-60.242,4.272,-62.439
-0.141,0.330,0.012,-54.382,-5.981,-61.096
-0.150,0.271,-0.028,-49.133,-13.428,-57.861
-0.134,0.227,-0.039,-42.664,-18.494,-55.298
-0.143,0.194,-0.028,-34.058,-24.231,-51.575
-0.132,0.238,-0.006,-23.499,-31.433,-48.889
-0.114,0.266,0.020,-15.747,-38.757,-46.631
-0.073,0.283,0.049,-14.038,-46.204,-42.175
-0.028,0.269,0.058,-17.883,-52.734,-35.339
-0.001,0.248,0.031,-25.818,-58.655,-25.818
0.000,0.228,-0.005,-31.921,-63.721,-15.869
-0.004,0.232,-0.027,-33.264,-69.580,-6.836
-0.017,0.271,-0.030,-31.250,-77.271,-0.305
-0.028,0.322,-0.007,-26.428,-85.754,4.578
-0.004,0.369,0.045,-20.386,-93.506,6.958
0.015,0.422,0.100,-15.015,-99.854,8.118
0.060,0.459,0.161,-11.047,-105.164,8.789
0.117,0.521,0.211,-6.836,-109.192,6.470
0.190,0.556,0.222,-1.831,-108.398,1.831
0.250,0.565,0.179,3.357,-103.210,-2.747
0.314,0.518,0.125,7.507,-97.046,-6.592
0.337,0.500,0.027,9.338,-94.421,-8.606
0.354,0.485,-0.049,8.606,-94.849,-7.385
0.398,0.527,-0.039,5.981,-101.074,-6.042
0.487,0.586,0.038,2.502,-111.206,-5.371
0.585,0.619,0.162,0.183,-118.835,-6.775
0.652,0.594,0.271,1.282,-120.789,-9.338
0.727,0.552,0.358,7.019,-118.408,-13.611
0.771,0.508,0.387,14.771,-112.122,-17.761
0.874,0.505,0.484,22.400,-105.408,-21.362
0.955,0.568,0.563,26.123,-107.422,-24.353
1.037,0.640,0.685,22.583,-109.192,-23.315
1.144,0.680,0.802,16.663,-107.117,-22.583
1.203,0.689,0.890,12.512,-100.586,-23.193
1.229,0.648,0.912,14.893,-90.210,-26.428
1.278,0.628,0.947,22.095,-78.613,-31.311
1.257,0.669,0.914,29.541,-68.176,-36.926
1.349,0.678,0.954,33.447,-61.768,-34.180
1.105,0.675,0.832,19.958,-61.157,-27.527
1.293,0.723,0.874,16.479,-52.368,-36.743
1.276,0.708,0.897,17.578,-35.950,-34.546
1.212,0.741,0.823,12.512,-28.564,-30.762
1.187,0.670,0.777,10.681,-19.165,-32.593
1.142,0.596,0.703,9.460,-8.667,-32.776
1.100,0.552,0.649,12.817,-1.404,-31.982
1.071,0.567,0.622,17.090,3.662,-29.602
1.029,0.605,0.595,15.442,5.920,-26.184
0.999,0.611,0.574,10.437,5.798,-21.790
0.975,0.606,0.550,5.066,5.432,-17.883
0.959,0.591,0.524,2.075,5.981,-15.381
0.929,0.580,0.493,1.892,7.263,-14.160
0.885,0.577,0.458,3.418,7.751,-13.489
0.851,0.575,0.452,5.554,6.409,-12.817
0.830,0.586,0.478,7.141,4.578,-11.719
0.811,0.609,0.502,8.728,4.272,-11.292
0.800,0.615,0.504,9.155,5.981,-10.803
0.786,0.597,0.486,9.216,8.362,-9.827
0.777,0.568,0.464,9.094,9.827,-9.155
0.762,0.565,0.462,8.301,10.254,-7.019
0.742,0.566,0.459,5.737,10.986,-4.395
0.715,0.557,0.438,1.770,10.925,-1.770
0.686,0.551,0.406,-2.075,9.338,0.977
0.665,0.550,0.379,-4.211,6.226,2.930
0.653,0.552,0.403,-4.517,2.441,4.517
0.665,0.573,0.464,-3.784,0.732,5.066
0.660,0.577,0.492,-1.648,2.563,4.395
0.645,0.565,0.476,1.648,6.165,2.991
0.638,0.550,0.449,4.333,8.850,1.648
0.641,0.543,0.430,6.714,10.315,1.404
0.629,0.559,0.420,7.996,10.254,1.953
0.634,0.588,0.443,8.057,8.545,2.075
0.646,0.596,0.464,5.005,8.057,2.563
0.638,0.588,0.459,0.061,8.423,4.150
