aX,aY,aZ,gX,gY,gZ
-0.345,0.053,1.073,-19.470,-13.611,6.592
-0.347,0.154,1.104,7.996,-9.766,12.390
-0.333,0.220,1.125,28.809,-5.310,15.564
-0.320,0.245,1.121,38.330,-0.305,15.808
-0.311,0.222,1.094,37.354,3.967,14.099
-0.288,0.215,1.046,29.480,6.897,11.536
-0.279,0.244,0.983,22.217,7.507,9.644
-0.266,0.199,0.943,17.883,5.737,5.249
-0.229,0.138,0.948,12.817,2.136,2.014
-0.193,0.098,0.975,8.179,-0.854,1.221
-0.177,0.067,1.006,7.202,-1.831,0.916
-0.173,0.074,1.021,8.789,-1.587,0.732
-0.183,0.062,1.006,9.583,-0.671,-0.305
-0.196,0.052,0.992,5.676,0.427,-1.282
-0.214,0.033,0.979,-0.610,0.183,-0.977
-0.225,0.023,0.994,-3.784,-0.671,0.000
-0.201,0.050,1.030,-2.991,-0.671,0.488
-0.192,0.070,1.049,0.122,0.366,0.183
-0.178,0.084,1.042,4.761,1.953,-0.977
-0.195,0.055,1.006,7.202,2.808,-2.014
-0.186,0.004,0.966,5.981,2.747,-2.686
-0.181,-0.021,0.939,4.822,1.465,-1.404
-0.166,-0.027,0.955,6.714,0.732,0.488
-0.164,0.007,0.965,9.033,0.793,2.075
-0.169,0.040,0.970,10.010,1.465,2.197
-0.169,0.060,0.969,8.911,1.404,1.099
-0.170,0.062,0.957,5.554,1.770,0.305
-0.172,0.040,0.949,2.441,1.770,0.122
-0.168,0.014,0.946,0.061,1.282,0.610
-0.162,-0.002,0.938,-1.038,0.732,1.831
-0.153,0.007,0.942,0.854,0.000,3.235
-0.152,0.048,0.943,4.456,-0.488,4.761
-0.151,0.078,0.941,7.751,-0.549,5.066
-0.166,0.083,0.954,9.033,0.122,5.371
-0.182,0.079,0.957,7.446,0.854,5.920
-0.186,0.054,0.965,5.981,0.854,6.104
-0.178,0.056,0.973,7.629,0.671,6.226
-0.183,0.072,0.973,12.634,1.404,5.798
-0.197,0.061,0.961,17.517,2.869,4.150
-0.192,0.055,0.931,17.761,4.395,3.113
-0.196,0.050,0.915,15.625,4.883,2.686
-0.206,0.034,0.921,13.794,4.456,1.709
-0.219,0.010,0.928,12.024,3.967,1.099
-0.227,-0.004,0.926,9.705,3.357,0.916
-0.235,-0.013,0.921,8.240,2.441,1.343
-0.256,-0.012,0.921,8.118,0.977,2.563
-0.266,0.011,0.931,9.338,-0.549,3.479
-0.276,0.016,0.954,12.573,-1.404,3.479
-0.282,0.012,0.979,15.442,-1.465,3.296
-0.291,0.012,0.993,16.602,0.000,3.845
-0.290,0.002,1.011,17.517,2.747,4.272
-0.272,0.015,1.012,17.639,5.432,5.188
-0.258,0.044,1.012,17.273,7.202,6.653
-0.267,0.104,1.014,18.372,7.874,8.667
-0.289,0.124,1.020,22.095,8.972,9.094
-0.288,0.090,1.024,25.269,9.399,8.850
-0.282,0.081,1.020,26.123,8.423,11.108
-0.288,0.062,1.016,27.954,6.958,13.672
-0.276,0.036,1.029,32.349,6.592,14.648
-0.280,0.052,1.012,36.621,6.592,15.137
-0.288,0.048,1.001,38.513,4.883,13.489
-0.295,0.009,0.984,36.072,1.953,10.010
-0.287,-0.047,0.968,30.640,-1.587,6.714
-0.275,-0.098,0.950,24.353,-5.188,5.371
-0.256,-0.133,0.950,20.264,-8.484,6.042
-0.275,-0.158,0.951,17.944,-11.475,8.545
-0.288,-0.161,0.980,16.907,-14.893,11.169
-0.297,-0.142,1.007,16.174,-16.663,13.550
-0.309,-0.116,1.018,16.296,-15.503,14.282
-0.287,-0.102,1.021,18.433,-13.733,14.160
-0.274,-0.068,1.024,23.315,-12.146,14.282
-0.297,-0.069,1.017,28.625,-9.155,13.855
-0.292,-0.070,1.038,30.334,-6.409,11.780
-0.289,-0.089,1.037,23.987,-4.028,8.179
-0.284,-0.134,1.025,12.451,-1.038,4.883
-0.292,-0.198,1.000,-0.854,2.991,3.418
-0.298,-0.227,0.961,-11.902,5.371,4.028
-0.313,-0.241,0.928,-16.357,5.432,5.920
-0.315,-0.253,0.914,-13.977,4.028,7.935
-0.305,-0.270,0.909,-8.118,3.296,11.902
-0.323,-0.207,0.912,-3.906,1.709,18.066
-0.331,-0.139,0.932,1.282,0.671,21.606
-0.336,-0.084,0.951,8.545,0.977,19.409
-0.356,-0.061,0.968,13.855,2.258,13.916
-0.343,-0.079,0.979,13.550,4.822,8.301
-0.338,-0.089,0.969,7.385,6.836,4.944
-0.310,-0.127,0.954,-1.587,8.850,4.089
-0.276,-0.168,0.937,-10.193,9.155,6.409
-0.256,-0.137,0.923,-17.517,8.850,11.169
-0.276,-0.111,0.898,-19.836,9.216,15.015
-0.346,-0.057,0.877,-15.991,7.812,15.381
-0.376,-0.025,0.869,-6.531,3.418,10.559
-0.367,-0.053,0.874,5.737,0.549,4.272
-0.353,-0.040,0.881,15.442,-0.977,0.610
-0.354,-0.025,0.879,21.240,-3.418,-1.648

1.223,-0.176,1.216,-15.747,-6.531,59.326
1.273,-0.164,1.108,-16.052,-3.357,71.838
1.310,-0.140,0.987,-18.860,-3.357,83.374
1.322,-0.099,0.865,-21.362,-6.348,92.529
1.307,-0.043,0.734,-20.508,-12.207,97.595
1.293,0.000,0.603,-18.311,-23.437,98.022
1.260,0.032,0.449,-20.203,-40.527,97.229
1.185,0.061,0.409,-25.024,-61.096,97.290
1.258,0.090,0.548,-26.367,-79.590,95.581
1.177,0.196,0.563,-20.569,-81.116,94.421
1.046,0.310,0.518,-6.531,-73.608,88.074
0.985,0.355,0.543,6.165,-64.453,75.439
0.798,0.456,0.463,3.601,-54.626,65.430
0.473,0.650,0.255,-20.447,-48.889,55.420
0.134,0.769,-0.019,-48.584,-52.917,35.461
-0.139,0.752,-0.224,-62.378,-70.801,6.653
-0.330,0.640,-0.186,-59.937,-101.624,-19.592
-0.269,0.403,0.153,-35.950,-123.596,-40.894
-0.269,0.257,0.452,-3.723,-117.249,-46.997
-0.404,0.207,0.592,27.466,-87.463,-41.931
-0.709,0.276,0.543,47.668,-45.471,-31.372
-1.026,0.348,0.466,50.964,-12.390,-25.085
-1.290,0.262,0.548,40.100,9.583,-24.414
-1.648,0.359,0.490,-3.906,18.860,-16.602
-2.135,0.739,0.312,-63.110,11.169,-13.855
-2.491,0.721,0.377,-89.294,-1.648,-38.879
-2.628,0.402,0.691,-78.674,-31.250,-84.839
-2.590,0.198,1.152,-62.805,-62.561,-120.300
-2.541,-0.137,1.542,-56.641,-87.036,-141.174
-1.960,-0.372,1.839,-37.048,-80.627,-150.757
-1.607,-0.535,1.790,11.719,-51.331,-139.099
-1.292,-0.528,1.516,86.975,0.854,-117.371
-1.123,-0.502,1.040,160.828,49.744,-95.703
-1.048,-0.403,0.591,203.491,78.979,-75.378
-0.937,-0.277,0.239,197.937,74.768,-60.974
-0.807,-0.432,0.089,159.119,49.622,-54.749
-0.682,-0.598,0.136,100.342,17.029,-43.030
-0.540,-0.693,0.375,41.809,-12.146,-22.827
-0.476,-0.625,0.700,10.559,-33.630,-0.183
-0.495,-0.416,1.052,14.343,-42.786,20.508
-0.500,-0.146,1.339,29.907,-42.480,33.813
-0.525,0.118,1.526,31.921,-30.884,41.992
-0.532,0.309,1.481,11.169,-14.282,41.565
-0.496,0.328,1.293,-20.203,0.732,36.194
-0.451,0.267,1.090,-44.678,10.986,29.846
-0.389,0.190,0.948,-52.734,15.686,25.391
-0.378,0.148,0.827,-45.410,14.587,22.949
-0.343,0.145,0.764,-28.931,10.010,22.217
-0.365,0.144,0.791,-16.174,1.221,23.071
-0.309,0.169,0.897,-14.221,-7.996,23.315
-0.249,0.208,1.021,-17.090,-13.123,23.315
-0.289,0.265,1.097,-17.761,-12.878,23.682
-0.316,0.333,1.128,-13.245,-11.230,20.630
-0.324,0.358,1.155,-6.836,-10.193,13.733
-0.324,0.355,1.142,-3.113,-8.789,6.348
-0.308,0.263,1.122,-2.136,-6.775,0.183
-0.265,0.164,1.098,-0.488,-5.981,-2.869
-0.232,0.100,1.064,5.432,-4.089,-3.235
-0.209,0.076,1.031,16.052,-1.648,-3.113
-0.194,0.066,1.012,25.146,0.488,-2.808
-0.194,0.060,0.997,24.841,0.061,-2.258
-0.187,0.034,0.996,15.808,-2.258,-2.197
-0.191,0.029,1.002,5.066,-3.967,-1.038
-0.205,0.039,1.009,-0.671,-4.028,0.305
-0.197,0.045,1.023,-0.427,-3.235,0.244
-0.207,0.051,1.031,1.282,-1.343,0.610
-0.222,0.087,1.019,1.892,0.122,1.831
-0.228,0.106,1.012,4.395,0.244,1.465
-0.204,0.095,1.036,9.277,0.122,-0.183
-0.188,0.071,1.046,10.681,0.732,-1.038
-0.180,0.051,1.043,8.850,2.319,-0.977
-0.185,0.016,1.019,6.897,4.883,-0.793
-0.201,-0.020,0.980,4.700,7.263,0.061
-0.217,0.010,0.957,3.540,6.348,2.319
-0.208,0.084,0.964,6.592,3.113,2.991
-0.208,0.098,0.982,12.207,1.099,1.343
-0.214,0.082,0.985,13.855,-0.061,-0.244
-0.201,0.049,0.991,11.841,-0.671,-0.854
-0.201,0.020,0.991,8.606,0.366,-0.488
-0.201,0.006,0.986,7.935,2.136,0.366
-0.201,0.030,0.991,9.521,4.211,0.916
-0.214,0.042,0.987,11.597,6.836,0.671
-0.227,0.036,0.949,10.315,8.667,0.977
-0.229,0.022,0.911,8.484,8.179,1.770
-0.222,0.002,0.902,7.568,5.127,2.869
-0.211,-0.020,0.919,7.202,2.075,3.845
-0.200,-0.038,0.968,8.179,0.488,5.066
-0.190,-0.026,1.006,9.827,0.732,6.775
-0.190,0.035,1.009,12.329,3.357,8.667
-0.217,0.080,0.987,15.625,6.531,8.667
-0.210,0.106,0.967,16.907,6.897,6.714
-0.207,0.100,0.953,14.587,6.226,4.272
-0.193,0.065,0.937,9.277,5.859,2.197
-0.180,0.039,0.933,3.967,5.493,1.587
-0.196,0.035,0.923,0.732,5.005,1.709
-0.172,0.036,0.919,-0.061,3.967,0.854
-0.174,0.081,0.909,1.160,2.441,0.549
-0.196,0.097,0.893,4.639,1.099,0.122
-0.202,0.066,0.914,8.972,-0.610,-2.319
-0.187,0.023,0.954,9.766,-1.770,-3.174
-0.166,-0.009,0.998,7.202,-1.038,-2.747
-0.165,-0.024,1.002,4.883,1.282,-1.343
-0.140,-0.028,0.996,5.981,4.150,-1.282
-0.149,-0.013,0.971,8.179,6.165,-1.038
-0.161,0.010,0.936,9.338,7.629,-1.160
-0.187,0.019,0.902,9.766,7.507,-1.160
-0.203,0.013,0.883,8.301,6.165,-1.099
-0.208,-0.001,0.881,6.714,3.113,-1.221
-0.195,-0.010,0.895,4.517,0.366,-1.343
-0.181,-0.018,0.925,3.479,-1.709,-1.709
-0.171,-0.025,0.951,3.662,-2.502,-2.258
-0.174,-0.024,0.966,4.211,-2.258,-2.808
-0.199,-0.035,0.970,6.592,-0.916,-3.235
-0.213,-0.072,0.980,10.925,0.977,-3.357
-0.219,-0.092,0.976,12.939,3.235,-2.319
-0.243,-0.088,0.966,14.221,5.249,0.732
-0.250,-0.074,0.961,16.602,5.737,2.869
-0.240,-0.072,0.959,18.127,5.493,3.113
-0.251,-0.092,0.965,17.334,4.517,3.174

-1.731,0.165,0.750,33.447,-40.222,-115.662
-1.675,0.334,0.802,33.997,-39.490,-109.009
-1.590,0.388,0.887,52.063,-37.109,-106.567
-1.534,0.289,0.964,75.317,-28.503,-105.042
-1.542,0.221,0.910,87.219,-15.198,-96.436
-1.428,0.202,0.664,99.731,-1.038,-88.440
-1.286,0.097,0.462,131.836,7.751,-86.670
-1.106,-0.008,0.391,164.917,8.362,-86.304
-1.059,-0.023,0.409,172.241,-1.587,-82.520
-1.067,-0.126,0.542,146.545,-15.320,-79.834
-0.969,-0.378,0.736,92.529,-29.968,-77.087
-0.822,-0.583,0.932,29.785,-40.527,-62.439
-0.702,-0.630,1.060,-6.470,-43.396,-38.086
-0.645,-0.549,1.147,6.409,-34.485,-14.832
-0.625,-0.383,1.227,49.622,-20.569,0.427
-0.651,-0.161,1.301,83.984,-5.981,11.230
-0.697,0.000,1.283,83.374,8.118,17.090
-0.686,0.016,1.237,52.307,18.616,18.799
-0.647,0.044,1.079,11.292,20.874,19.653
-0.584,0.010,0.984,-13.733,18.860,19.470
-0.531,-0.005,0.917,-20.142,15.259,18.677
-0.460,-0.032,0.880,-18.860,11.658,19.714
-0.445,0.014,0.844,-20.996,7.507,24.048
-0.457,0.073,0.832,-23.071,2.197,28.687
-0.449,0.110,0.868,-18.127,-4.272,30.579
-0.453,0.170,0.987,-5.432,-9.460,33.630
-0.395,0.416,1.026,11.169,-15.137,34.607
-0.408,0.481,1.122,33.813,-15.259,28.198
-0.413,0.425,1.216,45.166,-13.550,16.785
-0.376,0.343,1.234,33.813,-12.756,7.385
-0.335,0.208,1.221,14.587,-8.667,0.366
-0.331,0.055,1.148,0.549,-2.441,-2.869
-0.324,-0.078,1.051,-5.066,1.770,-2.136
-0.302,-0.083,0.975,-2.319,2.930,2.258
-0.309,-0.049,0.945,6.165,1.038,5.981
-0.314,-0.018,0.957,12.085,-1.770,7.629
-0.307,0.018,0.993,9.338,-5.554,8.484
-0.324,0.053,1.052,2.258,-8.606,7.507
-0.312,0.060,1.110,-4.028,-9.155,4.150
-0.308,0.050,1.133,-8.240,-5.920,0.671
-0.304,0.022,1.106,-10.254,0.122,-1.038
-0.294,0.002,1.037,-8.057,6.226,-1.648
-0.286,0.019,0.970,-2.563,9.827,-0.610
-0.294,0.029,0.930,2.441,9.521,0.244
-0.283,0.051,0.922,1.587,6.042,0.854
-0.290,0.057,0.935,-3.052,1.770,0.977
-0.285,0.033,0.970,-6.470,-1.465,-0.488
-0.275,0.005,0.994,-7.202,-2.258,-1.465
-0.278,0.004,0.993,-3.906,-0.977,-1.465
-0.280,-0.012,0.986,1.404,0.549,-2.136
-0.274,-0.023,0.993,4.150,1.709,-2.502
-0.272,-0.030,0.993,3.235,3.845,-1.465
-0.267,-0.040,0.978,1.953,5.371,0.000
-0.263,-0.043,0.959,3.174,6.409,1.343
-0.260,-0.045,0.938,5.798,6.775,2.502
-0.268,-0.049,0.923,6.287,6.958,3.479
-0.275,-0.065,0.922,3.601,6.409,4.761
-0.271,-0.044,0.914,1.221,5.554,6.836
-0.258,-0.002,0.907,3.235,5.005,7.935
-0.265,0.033,0.908,9.583,4.089,7.568
-0.269,0.049,0.920,13.611,2.808,6.287
-0.261,0.053,0.945,12.085,1.892,4.395
-0.295,0.036,0.959,6.287,1.343,2.563
-0.276,0.007,0.972,-0.610,0.854,0.610
-0.274,-0.030,0.971,-4.272,1.404,0.366
-0.263,-0.043,0.974,-1.770,3.296,1.404
-0.270,-0.027,0.961,2.686,6.592,3.113
-0.281,-0.018,0.935,5.127,9.216,3.601
-0.280,0.008,0.903,3.723,9.216,3.357
-0.286,0.004,0.885,1.221,7.263,1.648
-0.291,-0.003,0.884,-0.977,3.723,-0.305
-0.288,-0.018,0.911,-2.441,-0.244,-1.465
-0.282,-0.039,0.943,-2.441,-1.892,-1.648
-0.276,-0.052,0.964,-1.892,-1.404,-0.671
-0.278,-0.049,0.972,-0.854,0.305,1.404
-0.270,-0.003,0.954,1.892,2.197,3.235
-0.278,0.016,0.942,7.141,3.418,2.991
-0.280,0.041,0.930,10.193,3.479,1.892
-0.295,0.068,0.920,8.423,2.502,0.916
-0.309,0.046,0.924,2.930,1.038,-1.343
-0.308,0.018,0.940,-5.981,-1.160,-2.686
-0.317,-0.015,0.961,-13.672,-2.747,-3.052
-0.327,-0.042,0.979,-15.259,-2.869,-2.441
-0.334,-0.023,0.965,-11.292,-1.099,-0.549
-0.353,-0.010,0.948,-2.014,0.549,0.977
-0.367,0.010,0.941,8.545,0.793,1.831
-0.354,0.006,0.967,14.465,1.038,1.892
-0.354,0.007,0.983,12.695,1.892,2.869
-0.361,-0.001,0.986,6.653,3.601,4.211
-0.372,-0.025,0.980,1.465,5.066,4.822
-0.383,-0.053,0.973,-1.038,6.287,5.737
-0.383,-0.058,0.971,-1.465,6.226,7.263
-0.386,-0.056,0.979,-0.793,5.554,8.606
-0.408,-0.048,0.967,-0.854,5.127,10.681
-0.435,-0.066,0.953,-2.747,2.625,12.207
-0.416,-0.089,0.979,-5.188,-0.244,13.794
-0.440,-0.071,0.995,-9.399,-2.686,17.212
-0.451,-0.079,1.023,-11.719,-4.700,19.226
-0.448,-0.089,1.062,-11.292,-5.005,20.142
-0.435,-0.092,1.088,-9.216,-4.089,21.484
-0.403,-0.023,1.085,-6.042,-0.305,23.376
-0.432,-0.022,1.079,3.174,6.042,25.757
-0.460,-0.007,1.062,10.193,11.719,25.635
-0.470,0.003,1.054,13.733,15.564,25.269
-0.495,0.016,1.017,14.832,19.104,25.146
-0.517,-0.008,0.980,15.015,22.278,24.536
-0.489,-0.058,0.938,13.000,23.132,25.513
-0.474,-0.065,0.915,10.071,21.423,29.541
-0.453,-0.036,0.875,10.864,17.151,33.936
-0.472,0.000,0.881,17.639,14.221,35.339
-0.459,0.024,0.925,28.198,15.686,32.959
-0.478,0.041,0.938,35.156,19.348,28.809
-0.497,0.056,0.932,35.645,24.414,23.865
-0.500,0.051,0.909,30.457,28.259,17.395
-0.479,0.007,0.903,22.522,28.870,11.169
-0.453,-0.015,0.884,10.986,26.672,8.179
-0.419,-0.075,0.887,0.183,24.841,9.583
-0.398,-0.126,0.871,-10.254,22.461,15.320
-0.381,-0.115,0.857,-18.311,20.142,24.170

-1.892,0.954,0.302,158.936,83.801,-50.354
-2.261,0.619,0.310,131.714,96.069,-95.459
-2.604,0.287,0.307,27.527,77.881,-115.173
-3.093,-0.001,0.349,-117.004,45.227,-103.760
-3.472,0.055,0.622,-243.835,-14.038,-102.783
-3.165,-0.305,1.251,-314.819,-110.596,-150.146
-2.173,-1.244,2.039,-298.889,-182.556,-195.862
-1.272,-1.422,2.287,-204.956,-188.965,-175.781
-0.939,-1.089,2.023,-40.894,-128.845,-128.357
-0.874,-0.982,1.747,147.461,-45.654,-98.145
-0.788,-0.826,1.412,269.287,4.700,-81.360
-0.713,-0.718,1.107,283.386,24.963,-51.453
-0.703,-0.483,0.778,218.262,31.189,-11.475
-0.677,-0.221,0.544,130.920,16.907,19.165
-0.662,-0.089,0.532,63.660,-9.094,35.583
-0.635,-0.050,0.668,22.278,-38.208,40.405
-0.583,-0.009,0.895,-0.854,-60.913,41.626
-0.524,0.124,1.142,-11.047,-72.083,43.030
-0.458,0.202,1.359,-11.658,-68.481,39.795
-0.402,0.245,1.462,-11.169,-51.086,34.790
-0.396,0.341,1.414,-15.015,-29.175,31.494
-0.395,0.341,1.337,-20.508,-10.010,26.306
-0.366,0.320,1.206,-29.480,-2.075,17.944
-0.338,0.293,1.089,-38.025,2.502,11.902
-0.337,0.258,0.980,-39.185,3.357,7.996
-0.334,0.193,0.947,-30.945,-0.305,4.211
-0.354,0.157,0.971,-19.836,-7.446,0.671
-0.338,0.105,1.047,-9.460,-14.160,-2.625
-0.313,0.061,1.107,-3.296,-17.029,-3.845
-0.299,0.010,1.124,-2.197,-14.404,-3.418
-0.285,-0.001,1.106,-0.488,-8.972,-1.831
-0.296,-0.007,1.078,3.296,-3.540,0.000
-0.269,-0.004,1.058,7.446,0.610,1.099
-0.267,0.040,1.031,10.437,2.991,3.235
-0.254,0.059,1.002,13.672,4.700,3.662
-0.244,0.050,0.957,16.052,5.554,2.808
-0.225,0.012,0.908,15.259,5.554,2.075
-0.206,-0.031,0.890,12.756,3.296,2.136
-0.193,-0.023,0.912,9.888,0.793,3.601
-0.175,0.049,0.954,10.925,-0.610,4.028
-0.180,0.102,0.993,14.404,-0.854,0.793
-0.184,0.096,1.011,12.878,0.488,-4.517
-0.187,0.042,1.000,1.526,1.953,-8.972
-0.201,-0.031,0.963,-13.489,2.686,-10.376
-0.215,-0.107,0.926,-24.109,1.343,-9.094
-0.203,-0.143,0.899,-27.710,-0.732,-5.981
-0.207,-0.101,0.891,-22.095,-3.967,-2.319
-0.216,-0.055,0.918,-9.094,-6.287,0.122
-0.214,-0.025,0.979,4.395,-6.104,1.038
-0.226,0.000,1.014,9.827,-3.906,2.258
-0.238,0.010,1.028,7.996,-1.831,2.625
-0.225,-0.024,1.026,3.784,-0.183,1.343
-0.212,-0.057,1.005,2.441,1.526,0.671
-0.208,-0.082,0.964,4.822,2.686,1.282
-0.213,-0.092,0.931,10.376,2.747,2.625
-0.225,-0.062,0.912,15.503,1.404,4.578
-0.219,-0.007,0.915,17.517,0.000,5.981
-0.229,0.003,0.932,15.808,-1.160,5.676
-0.224,0.015,0.954,9.277,-2.502,5.066
-0.224,0.036,0.967,2.380,-3.540,5.310
-0.219,0.020,0.982,0.732,-3.479,4.700
-0.220,0.003,0.996,3.235,-2.869,4.028
-0.226,-0.005,0.991,5.737,-1.465,3.967
-0.235,-0.008,0.981,6.653,-0.061,3.662
-0.241,0.013,0.961,5.493,0.000,3.418
-0.246,0.006,0.958,4.150,-0.854,2.258
-0.238,-0.013,0.978,1.282,-1.343,0.671
-0.239,-0.030,0.995,-3.906,-1.709,0.671
-0.237,-0.027,1.001,-7.629,-1.404,1.709
-0.247,-0.034,1.001,-7.080,-0.671,2.441
-0.231,-0.049,1.001,-1.160,0.488,2.563
-0.234,-0.063,0.994,6.714,2.197,3.662
-0.234,-0.052,0.985,12.085,3.967,5.615
-0.229,-0.007,0.976,14.526,4.883,7.751
-0.234,0.024,0.969,15.625,5.798,7.751
-0.229,0.023,0.960,15.503,6.287,5.676
-0.232,0.017,0.952,11.719,5.981,4.211
-0.234,0.001,0.944,4.578,4.700,3.113
-0.229,-0.022,0.939,-2.563,2.930,2.319
-0.218,-0.054,0.939,-7.690,1.221,2.441
-0.211,-0.021,0.939,-8.667,-0.122,4.395
-0.217,0.024,0.951,-2.441,0.000,5.920
-0.217,0.046,0.964,7.080,1.099,5.493
-0.222,0.067,0.970,13.123,2.441,4.211
-0.219,0.056,0.979,14.771,2.808,3.052
-0.208,0.054,0.980,12.878,2.808,2.930
-0.210,0.050,0.968,11.292,2.991,2.502
-0.209,0.025,0.953,9.521,3.296,1.221
-0.212,0.002,0.942,5.737,3.357,0.732
-0.212,0.008,0.941,1.343,3.052,1.099
-0.221,0.029,0.947,-0.793,3.174,0.977
-0.228,0.024,0.954,0.549,3.418,-1.404
-0.225,0.019,0.945,1.953,3.296,-3.357
-0.234,-0.007,0.929,2.136,2.808,-4.517
-0.215,-0.051,0.934,0.671,2.075,-4.883
-0.194,-0.074,0.972,-2.747,1.770,-3.662
-0.194,-0.066,1.001,-5.798,3.357,-1.648
-0.197,-0.050,1.009,-5.493,6.348,-0.244
-0.198,-0.038,1.001,-1.526,10.132,-0.427
-0.200,-0.056,0.981,3.418,13.916,-1.282
-0.195,-0.079,0.933,5.005,15.808,-1.221
-0.196,-0.095,0.889,4.272,14.465,0.671
-0.194,-0.080,0.865,4.211,10.864,2.625
-0.190,-0.043,0.867,6.348,6.165,3.235
-0.188,-0.033,0.885,8.667,1.404,2.136
-0.186,-0.022,0.904,8.057,-2.380,1.099
-0.203,-0.018,0.929,5.676,-5.615,0.793
-0.196,-0.036,0.973,3.723,-7.324,0.061
-0.185,-0.043,0.997,0.916,-7.568,-0.183
-0.181,-0.056,1.014,-0.793,-6.287,-0.244
-0.180,-0.077,1.010,-2.808,-3.479,-0.122
-0.182,-0.075,0.983,-5.615,-0.854,1.099
-0.186,-0.074,0.950,-5.859,0.793,2.319
-0.187,-0.050,0.926,-2.930,1.038,3.723
-0.199,-0.014,0.919,1.587,0.671,4.700
-0.206,0.014,0.919,4.639,-0.671,4.089
-0.202,0.008,0.926,5.249,-2.930,2.380
-0.202,-0.000,0.936,3.296,-4.944,1.770
-0.197,-0.013,0.953,1.099,-6.348,1.465

1.372,-0.116,1.334,-53.589,-17.639,27.344
1.455,-0.157,1.357,-57.251,-12.817,41.138
1.532,-0.210,1.365,-56.030,-7.935,55.054
1.553,-0.222,1.309,-56.519,-3.235,72.266
1.551,-0.198,1.167,-56.213,1.648,90.454
1.498,-0.171,0.979,-51.331,3.174,105.957
1.417,-0.131,0.761,-48.340,-1.404,119.507
1.323,-0.077,0.594,-48.523,-13.550,131.470
1.270,0.010,0.518,-46.143,-31.006,139.282
1.210,0.114,0.470,-33.875,-47.791,139.099
1.132,0.177,0.453,-14.893,-62.317,131.409
1.087,0.201,0.512,-2.502,-72.815,123.108
1.016,0.281,0.571,4.456,-72.021,116.638
0.853,0.431,0.489,13.733,-60.425,110.657
0.691,0.536,0.364,27.405,-46.997,98.694
0.574,0.576,0.280,31.799,-41.992,84.167
0.373,0.676,0.104,25.940,-39.673,70.190
0.135,0.755,-0.097,14.954,-45.105,52.795
-0.109,0.793,-0.265,6.470,-65.613,29.907
-0.251,0.697,-0.067,17.700,-94.788,4.456
-0.375,0.581,0.334,50.049,-109.192,-16.235
-0.523,0.496,0.650,92.651,-90.027,-34.363
-0.928,0.440,0.823,126.404,-42.786,-48.523
-1.305,0.425,0.693,125.732,12.573,-63.904
-1.535,0.201,0.589,88.928,59.021,-76.660
-1.869,-0.032,0.311,18.555,88.440,-66.711
-2.424,-0.054,0.002,-69.946,91.980,-30.090
-3.175,0.497,-0.270,-134.033,65.002,-1.892
-3.719,0.786,-0.223,-121.948,-5.676,-42.786
-3.343,0.019,0.488,-56.519,-87.646,-148.621
-2.586,-0.766,1.319,-24.292,-137.634,-218.201
-2.032,-1.074,1.946,-53.772,-156.921,-198.181
-1.494,-0.857,2.106,-72.937,-132.324,-150.818
-1.199,-0.835,2.019,-20.630,-79.346,-114.868
-0.995,-0.853,1.790,86.548,-14.099,-85.205
-0.935,-0.867,1.540,199.402,39.734,-52.979
-0.886,-0.685,1.250,273.071,70.557,-20.447
-0.807,-0.462,0.985,296.021,75.012,4.211
-0.703,-0.173,0.828,266.846,62.195,21.057
-0.694,0.016,0.770,194.641,39.124,29.602
-0.652,0.026,0.813,99.792,12.085,33.386
-0.580,0.059,0.898,14.893,-9.399,35.522
-0.525,0.214,1.030,-29.114,-19.958,37.598
-0.467,0.384,1.147,-31.067,-18.738,33.081
-0.439,0.465,1.239,-15.137,-9.644,22.278
-0.437,0.497,1.257,-11.841,-0.366,12.268
-0.396,0.456,1.205,-28.259,7.019,2.563
-0.386,0.320,1.129,-49.927,12.146,-5.432
-0.357,0.149,1.073,-64.697,13.916,-11.108
-0.349,0.003,1.009,-69.946,13.184,-12.390
-0.338,-0.149,1.004,-61.218,9.033,-11.230
-0.292,-0.222,1.032,-45.410,2.930,-6.958
-0.283,-0.144,1.054,-28.076,-1.282,1.404
-0.303,-0.092,1.077,-8.362,-2.625,6.470
-0.290,-0.036,1.089,4.517,-1.953,8.850
-0.274,0.016,1.093,7.690,-0.671,10.376
-0.242,0.035,1.090,9.155,1.892,9.521
-0.237,0.052,1.048,12.817,5.432,8.850
-0.217,0.071,0.976,20.935,10.681,7.690
-0.213,0.069,0.870,31.128,13.062,5.188
-0.203,0.051,0.791,36.804,10.559,2.197
-0.167,0.014,0.756,34.851,4.028,-0.488
-0.126,-0.057,0.842,27.527,-1.953,-1.831
-0.109,-0.046,0.931,13.489,-4.700,-0.244
-0.123,-0.040,0.981,-2.258,-4.761,0.610
-0.145,-0.018,1.000,-14.038,-3.418,-0.916
-0.137,0.018,1.000,-21.484,-2.502,-2.502
-0.147,-0.003,0.988,-23.865,-1.343,-3.174
-0.156,-0.020,0.969,-22.400,-0.916,-2.808
-0.143,-0.036,0.971,-15.442,-1.831,-1.648
-0.143,-0.057,1.000,-2.441,-2.136,-0.488
-0.152,-0.056,1.023,10.071,-1.587,1.160
-0.157,-0.027,1.028,17.395,-0.061,2.625
-0.162,-0.027,1.028,18.188,2.808,2.991
-0.171,-0.040,0.997,12.390,5.798,2.991
