aX,aY,aZ,gX,gY,gZ
0.989,0.008,-0.145,-0.427,2.563,0.061
0.989,0.008,-0.154,0.183,2.014,1.526
0.992,0.003,-0.160,3.418,1.099,1.953
0.990,0.001,-0.162,4.211,1.404,1.770
0.992,0.009,-0.163,4.150,-0.244,2.319
0.986,0.019,-0.158,5.127,-1.892,1.770
0.987,0.018,-0.149,5.493,-3.052,1.343
0.985,0.013,-0.140,5.676,-3.357,0.183

-0.399,-0.526,2.154,43.823,29.358,2.319
-0.439,-0.593,2.280,38.147,46.692,5.493
-0.488,-0.635,2.342,28.625,69.397,11.475
-0.519,-0.630,2.323,17.761,95.825,21.973
-0.532,-0.589,2.246,10.620,123.535,33.264
-0.573,-0.533,2.124,8.423,149.231,42.786
-0.574,-0.507,1.997,7.324,172.974,51.147
-0.596,-0.468,1.884,6.531,190.491,60.913
-0.611,-0.440,1.763,6.165,204.407,66.589
-0.633,-0.396,1.637,3.479,217.163,71.045
-0.646,-0.355,1.492,-1.953,231.323,72.815
-0.657,-0.321,1.344,-7.568,243.164,73.792
-0.641,-0.266,1.182,-15.686,251.404,76.111
-0.613,-0.191,0.999,-26.245,261.169,75.989
-0.580,-0.110,0.794,-32.959,266.541,72.083
-0.504,-0.049,0.618,-37.598,268.433,66.040
-0.419,-0.026,0.471,-40.405,263.306,59.692
-0.335,0.004,0.343,-42.542,254.822,53.040
-0.230,0.024,0.286,-42.969,243.286,45.166
-0.167,0.041,0.261,-41.870,227.722,36.926
-0.090,0.049,0.250,-37.415,218.079,30.640
-0.011,0.033,0.246,-28.076,209.595,27.344
0.069,0.008,0.245,-18.555,205.383,25.452
0.114,-0.020,0.261,-12.634,198.792,25.818
0.138,-0.015,0.270,-10.803,194.519,25.208
0.177,-0.018,0.276,-10.742,189.087,24.353
0.228,-0.009,0.262,-10.254,186.951,22.156
0.279,-0.010,0.248,-6.348,186.462,20.386
0.324,-0.012,0.219,-0.671,185.059,21.790
0.372,-0.027,0.196,4.822,182.190,24.536
0.394,-0.028,0.162,5.676,180.664,26.489
0.438,-0.006,0.130,4.272,177.856,27.161
0.480,-0.004,0.114,0.916,171.631,25.085
0.498,0.003,0.118,-3.052,164.795,21.057
0.531,0.005,0.131,-6.042,160.828,17.944
0.562,0.019,0.117,-9.583,159.119,17.090
0.591,0.027,0.082,-11.230,160.461,18.433
0.629,0.026,0.030,-8.484,162.964,19.775
0.660,0.024,-0.039,-7.141,164.673,20.874
0.691,0.042,-0.107,-7.812,161.987,22.278
0.732,0.041,-0.155,-7.263,156.128,23.132
0.765,0.068,-0.187,-9.277,149.597,22.888
0.795,0.090,-0.208,-12.512,142.944,21.362
0.819,0.091,-0.224,-16.663,138.611,18.127
0.846,0.090,-0.264,-21.790,137.146,14.709
0.886,0.083,-0.305,-27.222,135.742,12.634
0.906,0.090,-0.357,-35.278,133.240,10.071
0.926,0.114,-0.435,-41.931,131.287,7.874
0.956,0.128,-0.519,-40.405,128.540,5.554
0.970,0.130,-0.599,-35.461,121.826,4.211
1.003,0.130,-0.657,-31.677,113.953,1.831
1.030,0.111,-0.691,-26.672,103.943,-1.953
1.045,0.090,-0.689,-21.973,93.018,-3.113
1.058,0.073,-0.665,-16.418,83.740,-4.089
1.068,0.076,-0.654,-12.634,74.951,-5.249
1.068,0.085,-0.652,-7.629,65.247,-4.761
1.086,0.074,-0.624,1.587,56.152,-2.869
1.078,0.047,-0.563,11.963,45.654,-0.488
1.059,0.026,-0.490,15.442,36.255,1.587
1.036,0.032,-0.420,14.221,28.992,1.892
1.017,0.037,-0.361,11.780,23.987,1.221
1.007,0.036,-0.302,10.071,19.775,-0.183
1.007,0.037,-0.271,9.949,17.395,-1.099
1.007,0.017,-0.243,10.193,15.381,-0.488
1.007,0.008,-0.218,11.902,14.038,0.183
1.000,-0.001,-0.182,12.085,13.000,1.709
0.994,-0.006,-0.156,11.353,12.512,3.235
0.989,-0.006,-0.139,9.766,13.367,3.967
0.989,0.005,-0.154,7.141,15.442,4.333
0.993,0.007,-0.171,5.554,15.625,4.456
0.990,0.009,-0.181,3.418,13.794,2.686
0.994,0.029,-0.182,0.854,11.780,0.549
0.992,0.039,-0.178,0.671,8.850,-0.916
0.997,0.029,-0.167,1.953,7.385,-1.770
0.990,0.005,-0.148,4.333,5.798,-2.686
0.986,-0.023,-0.144,3.845,5.737,-2.380
0.997,-0.040,-0.158,2.625,6.836,-2.441
0.996,-0.029,-0.183,0.305,7.446,-0.549
1.000,-0.030,-0.199,1.953,7.324,1.953
1.001,-0.022,-0.205,4.456,5.920,3.113
1.001,-0.001,-0.204,5.127,4.272,3.052
0.995,0.016,-0.182,4.456,0.671,2.869
0.992,0.035,-0.155,3.235,-1.831,2.319
0.984,0.041,-0.124,3.967,-2.258,0.366
0.977,0.033,-0.107,5.127,-2.197,-0.916
0.982,0.015,-0.101,5.737,-2.625,-0.732
0.979,0.011,-0.099,5.066,-0.854,-0.366
0.974,0.009,-0.097,5.554,0.244,-0.061
0.977,-0.003,-0.093,3.845,0.488,0.732
0.977,0.000,-0.099,0.549,1.343,0.244
0.977,0.025,-0.112,-1.831,2.808,-0.732
0.980,0.032,-0.121,-2.197,2.258,-1.221
0.984,0.028,-0.118,-1.160,0.671,-0.854
0.980,0.020,-0.114,1.099,0.549,-1.099
0.981,0.005,-0.112,3.052,0.916,-0.793
0.979,-0.005,-0.112,4.883,1.343,-0.427
0.977,-0.010,-0.116,4.761,1.953,0.000
0.981,-0.013,-0.121,3.357,2.014,0.183
0.980,-0.004,-0.130,1.160,2.258,-0.061
0.981,0.009,-0.137,-0.183,1.282,-0.122
0.984,0.006,-0.138,0.183,0.916,-0.488
0.988,0.005,-0.140,-0.183,1.587,-1.038
0.983,0.008,-0.136,-0.671,0.977,0.000
0.984,0.010,-0.135,1.404,0.732,0.244
0.984,0.000,-0.133,3.296,1.892,-0.305
0.983,-0.008,-0.138,3.662,1.160,-0.122
0.985,-0.011,-0.148,2.014,0.549,0.305
0.987,-0.014,-0.154,2.075,-0.122,-0.671
0.990,-0.011,-0.162,1.465,0.671,-1.221
0.990,-0.006,-0.163,0.854,-0.366,-0.305
0.990,-0.010,-0.157,1.465,-1.648,0.854
0.990,-0.010,-0.148,3.418,-1.770,0.977
0.985,0.001,-0.139,3.784,-1.709,2.380
0.981,0.014,-0.135,6.958,-2.625,3.296
0.986,0.016,-0.133,10.071,-2.808,3.357
0.984,0.008,-0.124,11.841,-2.563,2.441
0.979,0.002,-0.112,11.536,-4.150,2.747
0.976,0.002,-0.104,10.864,-5.249,2.197
0.974,-0.000,-0.095,8.606,-4.944,1.587

-0.325,-0.423,1.985,32.043,52.063,11.230
-0.345,-0.469,2.028,33.325,65.796,15.076
-0.374,-0.502,2.072,30.090,78.796,20.813
-0.405,-0.500,2.066,22.949,93.689,24.902
-0.432,-0.473,2.027,14.587,110.107,29.175
-0.461,-0.451,1.980,10.864,126.648,33.508
-0.486,-0.447,1.921,11.963,141.968,39.368
-0.504,-0.436,1.858,16.296,158.081,46.631
-0.517,-0.408,1.783,19.897,172.119,53.833
-0.541,-0.389,1.708,19.531,183.594,57.800
-0.585,-0.366,1.646,15.442,195.007,59.814
-0.611,-0.338,1.554,13.977,205.872,63.354
-0.626,-0.336,1.463,15.381,216.248,66.956
-0.638,-0.336,1.361,15.259,226.990,70.190
-0.633,-0.301,1.230,11.475,238.525,74.402
-0.625,-0.253,1.089,7.996,248.779,78.308
-0.607,-0.209,0.946,7.507,255.676,81.055
-0.574,-0.178,0.785,3.906,260.132,79.895
-0.513,-0.150,0.635,-5.493,261.292,75.562
-0.449,-0.093,0.487,-16.418,257.751,69.397
-0.359,-0.054,0.394,-26.855,249.939,61.279
-0.282,-0.049,0.342,-33.264,242.737,52.979
-0.204,-0.043,0.292,-34.546,240.417,49.988
-0.138,-0.029,0.215,-28.870,241.577,52.246
-0.062,-0.021,0.135,-19.653,243.103,56.274
0.015,-0.036,0.076,-9.155,241.089,59.753
0.085,-0.042,0.025,-3.296,235.596,62.012
0.161,-0.048,-0.013,-1.953,228.088,61.768
0.245,-0.031,-0.073,-4.700,218.445,59.082
0.324,-0.035,-0.083,-8.545,205.566,54.443
0.384,-0.051,-0.069,-9.888,193.542,52.795
0.435,-0.032,-0.058,-9.521,187.561,55.420
0.471,0.010,-0.083,-9.155,185.547,59.814
0.532,0.068,-0.140,-10.010,185.608,62.317
0.573,0.129,-0.225,-12.085,183.777,62.256
0.645,0.173,-0.278,-13.306,177.795,61.218
0.684,0.186,-0.320,-12.878,169.800,59.143
0.720,0.202,-0.342,-13.855,162.170,56.702
0.763,0.199,-0.364,-18.616,153.931,52.002
0.789,0.172,-0.361,-30.396,144.409,43.518
0.835,0.174,-0.343,-50.415,134.705,32.288
0.877,0.207,-0.373,-71.228,128.967,21.057
0.913,0.256,-0.447,-79.468,126.831,14.160
0.959,0.292,-0.491,-69.641,123.108,14.160
0.978,0.298,-0.493,-51.025,115.479,15.503
0.975,0.293,-0.474,-35.583,106.323,15.442
0.976,0.270,-0.441,-28.748,97.534,12.939
0.985,0.263,-0.449,-31.372,91.125,7.324
1.000,0.256,-0.478,-35.950,86.121,2.502
1.006,0.242,-0.476,-36.438,79.224,-0.977
1.013,0.208,-0.463,-35.950,72.510,-3.723
1.019,0.186,-0.445,-35.950,65.491,-6.165
1.030,0.191,-0.422,-35.522,57.861,-7.568
1.022,0.186,-0.397,-30.640,51.453,-8.118
1.023,0.175,-0.362,-21.545,46.570,-6.592
1.036,0.164,-0.349,-12.146,43.701,-4.333
1.040,0.138,-0.346,-3.296,41.504,-1.831
1.025,0.114,-0.336,3.967,38.452,1.404
1.014,0.099,-0.321,6.470,34.485,2.563
1.005,0.099,-0.312,4.272,29.419,1.343
1.004,0.091,-0.287,-0.793,23.926,-1.892
1.012,0.086,-0.245,-7.080,17.822,-4.150
1.008,0.091,-0.208,-13.672,13.367,-6.348
1.010,0.102,-0.200,-17.395,12.207,-7.385
1.017,0.118,-0.198,-15.930,12.695,-5.859
1.024,0.119,-0.194,-8.240,13.184,-2.808
1.015,0.116,-0.183,2.747,14.221,2.014
0.999,0.128,-0.179,12.878,13.672,6.409
0.990,0.111,-0.156,18.555,11.963,6.775
0.992,0.094,-0.127,17.090,9.399,4.822
0.983,0.085,-0.101,10.925,5.920,2.075
0.981,0.080,-0.090,3.357,4.089,-1.099
0.981,0.078,-0.086,-3.357,3.540,-2.991
0.985,0.089,-0.086,-7.935,3.784,-3.784
0.996,0.092,-0.097,-9.155,5.127,-4.211
1.002,0.113,-0.109,-6.653,6.714,-2.991
0.995,0.132,-0.105,0.793,6.531,-0.061
0.984,0.118,-0.093,9.033,5.981,2.014
0.978,0.093,-0.072,13.306,4.272,1.892
0.970,0.067,-0.050,10.986,3.174,-0.122
0.971,0.052,-0.044,5.066,2.380,-1.831
0.969,0.059,-0.055,-1.892,3.357,-3.418
0.968,0.063,-0.058,-5.798,3.418,-4.272
0.979,0.055,-0.070,-7.568,4.395,-5.371
0.984,0.080,-0.094,-9.094,5.127,-5.737
0.991,0.092,-0.105,-6.836,4.761,-5.066
0.993,0.092,-0.099,-0.732,3.845,-3.540
0.985,0.076,-0.090,6.531,3.845,-2.441
0.977,0.059,-0.074,11.902,3.113,-0.549
0.969,0.042,-0.054,12.817,2.502,0.000
0.968,0.024,-0.042,9.521,3.723,-0.427
0.970,0.023,-0.047,4.150,6.042,-0.549
0.972,0.042,-0.069,-2.197,8.423,-0.671
0.974,0.055,-0.089,-6.653,9.583,-1.404
0.979,0.082,-0.108,-8.911,9.155,-1.953
0.989,0.105,-0.135,-7.812,8.789,-2.441
0.998,0.100,-0.150,-2.686,7.690,-2.502
0.996,0.077,-0.144,3.540,5.432,-1.831
0.988,0.050,-0.123,7.019,3.845,-1.587
0.982,0.030,-0.102,7.324,2.441,-1.343
0.980,0.019,-0.094,4.517,3.113,-1.465
0.975,0.025,-0.093,1.343,4.028,-1.038
0.977,0.034,-0.100,-0.122,5.066,-0.549
0.983,0.040,-0.115,-1.526,5.737,-0.305
0.990,0.047,-0.132,-2.686,6.042,-0.061
0.992,0.073,-0.146,-2.502,5.249,-0.061
0.991,0.084,-0.149,-1.282,3.479,-0.061
0.991,0.080,-0.145,1.892,1.709,-0.183
0.986,0.059,-0.125,4.456,0.488,-0.671
0.984,0.035,-0.103,4.272,-0.305,-1.038
0.979,0.032,-0.091,1.953,0.183,-0.793
0.974,0.042,-0.087,-0.427,0.732,-0.366
0.976,0.040,-0.088,-0.427,1.648,0.183
0.977,0.038,-0.101,0.977,3.052,1.282
0.976,0.045,-0.114,2.441,2.991,2.136
0.975,0.058,-0.112,3.418,1.648,1.953
0.982,0.059,-0.100,4.028,0.793,1.831
0.980,0.057,-0.097,4.517,0.916,1.221
0.974,0.053,-0.098,3.845,1.404,1.404

-0.312,-0.458,2.012,46.692,51.880,14.160
-0.338,-0.497,2.070,46.753,68.176,20.874
-0.377,-0.506,2.082,42.297,86.731,28.687
-0.391,-0.504,2.045,33.081,108.215,35.034
-0.401,-0.490,1.974,22.827,128.662,40.466
-0.428,-0.450,1.862,13.000,146.484,45.288
-0.433,-0.393,1.774,6.165,160.095,49.744
-0.454,-0.352,1.701,2.991,170.593,51.270
-0.468,-0.331,1.639,2.625,180.054,52.368
-0.485,-0.315,1.573,2.258,190.186,53.589
-0.478,-0.302,1.497,1.526,201.294,54.993
-0.479,-0.287,1.418,-0.549,212.708,56.946
-0.482,-0.262,1.296,-3.113,225.952,59.143
-0.470,-0.213,1.148,-6.104,238.647,61.768
-0.454,-0.158,0.999,-7.385,246.948,62.927
-0.424,-0.133,0.867,-3.784,251.221,63.477
-0.386,-0.132,0.761,1.831,252.625,63.416
-0.334,-0.143,0.670,4.028,250.732,61.707
-0.278,-0.142,0.590,-1.099,247.681,58.044
-0.223,-0.116,0.512,-10.132,243.713,54.749
-0.155,-0.061,0.431,-17.395,241.455,52.246
-0.076,-0.013,0.364,-17.700,239.014,50.415
-0.002,-0.022,0.330,-10.376,234.070,49.133
0.039,-0.032,0.292,-4.761,230.713,48.523
0.091,-0.036,0.253,-4.822,226.807,47.913
0.139,-0.027,0.216,-10.498,222.473,45.471
0.184,-0.007,0.168,-20.386,217.590,41.870
0.243,0.043,0.127,-31.372,211.731,37.354
0.312,0.081,0.108,-38.025,204.163,31.250
0.358,0.105,0.086,-37.598,198.120,25.818
0.414,0.137,0.056,-31.250,194.763,23.499
0.456,0.140,0.038,-17.517,191.589,23.865
0.489,0.123,0.020,-2.747,189.392,25.635
0.517,0.110,0.000,5.920,186.768,26.550
0.545,0.108,-0.010,5.249,181.091,24.658
0.588,0.068,0.014,-1.648,172.668,18.799
0.589,0.044,0.005,-16.357,167.297,11.353
0.624,0.039,-0.022,-32.288,164.490,5.249
0.661,0.036,-0.081,-43.030,162.903,0.671
0.698,0.038,-0.152,-44.800,163.757,-0.122
0.737,0.036,-0.191,-37.720,162.292,3.174
0.751,0.029,-0.220,-29.480,160.278,6.714
0.772,0.002,-0.247,-26.672,157.837,7.996
0.792,-0.015,-0.291,-34.485,153.992,5.981
0.822,-0.009,-0.339,-49.927,149.109,1.709
0.857,0.007,-0.394,-64.819,143.311,-2.625
0.880,0.054,-0.454,-73.364,138.245,-5.249
0.881,0.103,-0.513,-69.519,133.179,-5.859
0.905,0.143,-0.555,-54.138,129.028,-3.601
0.934,0.151,-0.568,-32.043,124.207,-0.977
0.941,0.124,-0.576,-10.437,118.225,1.343
0.934,0.083,-0.587,5.493,112.915,2.502
0.955,0.042,-0.602,16.235,106.689,3.967
0.963,0.010,-0.607,19.897,98.816,4.150
0.969,-0.001,-0.612,16.663,90.576,3.296
0.957,-0.005,-0.603,10.498,83.008,2.136
0.962,-0.028,-0.585,3.235,78.003,0.610
0.967,-0.053,-0.590,-5.737,75.256,-1.038
0.984,-0.037,-0.621,-16.235,73.975,-1.343
0.993,0.009,-0.676,-20.935,73.181,-0.183
1.006,0.036,-0.724,-13.489,70.374,2.991
1.001,0.020,-0.741,0.183,63.232,5.066
1.017,-0.000,-0.744,11.047,52.795,5.615
1.018,-0.028,-0.712,16.174,38.635,4.150
1.009,-0.039,-0.658,15.320,25.452,1.526
1.001,-0.051,-0.589,11.719,14.587,-0.916
0.992,-0.057,-0.513,8.179,7.507,-1.953
0.981,-0.068,-0.450,6.165,3.357,-1.587
0.974,-0.045,-0.413,5.127,2.991,0.305
0.970,-0.026,-0.380,6.897,3.296,3.174
0.957,-0.007,-0.353,10.010,2.441,5.310
0.950,-0.007,-0.322,12.024,1.160,4.822
0.956,-0.011,-0.297,10.559,-0.427,2.441
0.966,-0.019,-0.286,7.812,-2.808,0.122
0.959,-0.034,-0.271,5.676,-4.272,-1.221
0.960,-0.036,-0.259,4.456,-4.456,-1.282
0.956,-0.032,-0.242,4.028,-3.967,-0.610
0.955,-0.044,-0.239,5.188,-1.648,0.427
0.961,-0.037,-0.254,7.446,1.404,3.357
0.955,-0.011,-0.266,9.155,2.869,6.104
0.957,0.007,-0.265,9.583,2.747,7.080
0.957,0.013,-0.264,8.484,1.892,6.104
0.963,0.011,-0.265,4.822,1.770,4.700
0.966,0.011,-0.263,-0.061,1.099,2.930
0.966,0.015,-0.263,-4.822,0.488,1.404
0.963,0.037,-0.273,-8.240,0.610,0.244
0.968,0.054,-0.287,-6.287,1.038,0.244
0.968,0.056,-0.289,0.366,1.160,1.282
0.964,0.027,-0.266,7.446,0.000,1.526
0.961,0.004,-0.236,10.254,-1.282,1.160
0.957,-0.015,-0.222,9.705,-1.465,0.854
0.959,-0.035,-0.223,7.141,-0.366,0.549
0.959,-0.028,-0.233,4.150,0.549,1.282
0.957,-0.007,-0.241,1.770,0.854,2.319
0.957,0.003,-0.248,1.038,1.221,2.747
0.964,0.011,-0.248,0.244,1.770,2.808
0.960,0.016,-0.244,-0.671,1.892,2.502
0.965,0.016,-0.246,-1.221,2.441,2.014
0.963,0.015,-0.245,-0.854,2.808,2.197
0.962,0.005,-0.252,0.793,2.563,2.380
0.958,0.010,-0.267,1.404,3.174,2.686
0.961,0.011,-0.283,3.052,2.808,2.563
0.967,0.005,-0.286,3.540,1.648,1.587
0.966,-0.003,-0.288,3.601,0.549,0.854
0.962,-0.020,-0.292,2.563,0.305,0.671
0.962,-0.041,-0.300,0.366,0.427,1.038
0.967,-0.009,-0.299,-3.174,0.488,1.831
0.955,0.053,-0.293,-3.723,-0.549,2.747
0.960,0.062,-0.279,2.075,-1.099,2.625
0.963,0.037,-0.263,9.155,-1.343,2.380
0.952,0.012,-0.248,11.719,-1.770,2.014
0.953,-0.015,-0.244,9.521,-1.648,1.404
0.959,-0.037,-0.252,4.822,-0.671,0.732
0.966,-0.020,-0.269,-1.404,0.061,0.732
0.963,0.012,-0.267,-5.310,-0.610,1.099
0.959,0.028,-0.260,-5.005,-1.404,0.916
0.964,0.017,-0.258,-2.014,-0.977,1.160
0.960,0.001,-0.260,0.488,-0.549,1.648
0.958,-0.013,-0.267,1.587,-0.061,1.953

-0.403,-0.358,2.071,46.204,46.753,3.784
-0.457,-0.400,2.133,43.701,62.622,7.507
-0.471,-0.435,2.171,40.100,82.214,12.573
-0.509,-0.455,2.161,35.217,105.103,19.836
-0.529,-0.465,2.091,29.541,130.066,28.687
-0.536,-0.437,1.971,23.315,155.396,38.635
-0.541,-0.388,1.823,18.127,176.941,47.913
-0.541,-0.338,1.691,16.479,192.993,54.993
-0.561,-0.288,1.583,16.968,203.857,59.448
-0.576,-0.229,1.492,17.761,212.097,61.462
-0.592,-0.209,1.411,19.409,218.628,61.218
-0.593,-0.197,1.327,19.958,224.976,60.547
-0.594,-0.202,1.243,17.395,231.018,59.265
-0.578,-0.190,1.148,10.193,238.037,57.678
-0.564,-0.150,1.035,2.502,245.117,57.373
-0.536,-0.088,0.884,-2.502,254.456,57.373
-0.473,-0.038,0.724,-2.747,262.085,56.580
-0.394,-0.031,0.603,0.061,263.306,54.016
-0.327,-0.028,0.503,2.197,261.414,51.636
-0.256,-0.008,0.415,3.418,257.202,50.476
-0.176,0.012,0.333,2.625,251.404,47.852
-0.094,0.017,0.282,-2.441,244.202,41.992
-0.039,0.034,0.251,-10.376,237.305,36.011
0.003,0.054,0.227,-15.015,232.361,32.349
0.058,0.069,0.198,-14.404,230.103,30.579
0.128,0.066,0.162,-10.376,228.821,29.724
0.199,0.049,0.118,-6.348,227.844,29.602
0.262,0.055,0.063,-5.737,225.220,28.687
0.328,0.050,0.023,-8.850,218.628,24.414
0.382,0.024,0.000,-14.832,209.106,18.127
0.422,0.032,-0.043,-22.339,203.003,13.062
0.493,0.050,-0.083,-23.193,198.059,11.536
0.544,0.035,-0.113,-16.357,191.895,10.742
0.593,-0.007,-0.144,-8.911,186.218,10.681
0.639,-0.033,-0.154,-5.676,179.504,12.146
0.677,-0.047,-0.162,-6.104,172.058,13.611
0.705,-0.043,-0.182,-8.301,166.931,14.648
0.735,-0.040,-0.202,-9.460,161.926,16.174
0.758,-0.038,-0.247,-10.803,157.043,16.724
0.800,-0.037,-0.271,-13.245,151.306,16.174
0.823,-0.029,-0.292,-15.320,143.494,15.442
0.849,-0.049,-0.317,-18.188,137.451,13.611
0.885,-0.053,-0.334,-23.804,131.104,11.597
0.905,-0.021,-0.358,-29.480,124.939,10.315
0.930,0.011,-0.369,-29.236,119.202,10.681
0.938,0.025,-0.363,-22.217,113.953,12.512
0.942,0.039,-0.372,-13.977,110.657,15.076
0.938,0.075,-0.399,-4.944,107.483,18.250
0.940,0.076,-0.423,2.930,102.356,18.494
0.952,0.036,-0.446,5.981,97.473,14.954
0.978,0.027,-0.476,2.380,91.614,11.108
0.995,0.039,-0.496,-2.502,84.900,7.812
0.999,0.023,-0.486,-2.808,77.515,6.409
0.990,-0.008,-0.457,-1.465,71.777,5.493
0.992,-0.057,-0.415,-4.028,67.566,5.371
0.993,-0.074,-0.405,-12.146,65.369,5.493
0.991,-0.077,-0.413,-24.841,65.247,5.554
0.989,-0.067,-0.422,-38.025,65.125,6.226
0.998,-0.045,-0.435,-51.208,64.941,7.141
1.008,0.013,-0.481,-62.073,64.392,7.507
1.030,0.101,-0.561,-64.209,62.805,8.911
1.042,0.168,-0.617,-50.964,57.373,11.658
1.046,0.193,-0.623,-26.245,48.767,14.587
1.050,0.179,-0.586,1.282,38.696,16.968
1.035,0.122,-0.503,24.475,28.992,18.677
1.010,0.061,-0.412,38.269,21.545,19.531
0.993,0.008,-0.328,40.161,15.930,18.799
0.976,-0.036,-0.265,31.738,12.268,15.503
0.973,-0.049,-0.234,16.052,10.193,11.292
0.981,-0.036,-0.227,0.488,8.545,7.507
0.972,0.009,-0.229,-8.850,7.324,5.371
0.970,0.045,-0.230,-9.155,6.226,3.723
0.976,0.050,-0.222,-3.601,5.432,1.953
0.981,0.028,-0.210,4.517,4.272,0.977
0.981,0.006,-0.192,10.742,3.174,0.854
0.968,-0.021,-0.163,14.038,1.587,0.732
0.966,-0.047,-0.149,13.367,1.160,-0.061
0.972,-0.058,-0.161,10.254,2.319,0.000
0.975,-0.052,-0.176,6.958,3.235,1.099
0.970,-0.028,-0.183,5.005,3.967,2.563
0.974,-0.017,-0.189,5.188,4.944,3.906
0.976,-0.000,-0.198,5.798,5.554,4.700
0.972,0.027,-0.204,5.676,4.822,5.005
0.974,0.044,-0.210,5.981,3.601,4.395
0.980,0.041,-0.209,6.348,2.441,2.991
0.980,0.041,-0.211,6.165,1.526,2.197
0.983,0.038,-0.215,6.592,1.526,2.319
0.981,0.021,-0.211,8.728,2.502,3.418
0.979,0.003,-0.212,10.010,3.784,4.883
0.976,0.006,-0.216,8.423,4.333,5.798
0.970,0.027,-0.220,5.676,3.662,6.104
0.978,0.032,-0.227,3.235,2.686,5.066
0.982,0.035,-0.230,2.136,1.099,3.906
0.978,0.051,-0.235,1.160,-0.061,3.418
0.974,0.063,-0.234,1.953,-1.343,2.686
0.971,0.069,-0.224,4.578,-2.319,1.953
0.971,0.052,-0.208,7.568,-2.869,0.977
0.970,0.028,-0.195,9.216,-2.563,0.244
0.971,0.015,-0.185,8.667,-2.197,0.549
0.968,0.014,-0.176,6.531,-1.770,0.977
0.967,0.012,-0.170,3.845,-1.282,0.671
0.972,0.018,-0.173,0.732,-0.671,0.549
0.972,0.042,-0.186,-1.526,-0.244,0.793
0.971,0.057,-0.192,-0.732,-0.305,0.610
0.973,0.053,-0.191,1.892,-0.793,0.183
0.975,0.039,-0.188,3.906,-1.038,-0.244
0.977,0.031,-0.184,4.333,-1.648,-0.671
0.972,0.021,-0.175,3.601,-1.770,-1.038
0.971,0.011,-0.170,2.258,-1.099,-0.977
0.971,0.002,-0.170,0.854,0.000,-0.732
0.968,0.003,-0.175,-1.099,1.038,0.122
0.962,0.004,-0.180,-2.747,2.319,0.854
0.968,0.010,-0.191,-4.395,3.357,1.099
0.975,0.021,-0.206,-5.981,3.601,0.610
0.977,0.040,-0.223,-5.676,3.174,0.244
0.984,0.044,-0.230,-3.479,2.380,0.000
0.985,0.046,-0.225,-0.366,0.977,0.183
0.974,0.044,-0.207,2.625,-0.732,0.305
0.970,0.032,-0.188,4.089,-1.587,-0.061

-0.244,-0.443,1.889,35.522,72.876,14.404
-0.244,-0.449,1.867,27.527,89.111,19.775
-0.257,-0.439,1.826,19.897,104.858,24.719
-0.259,-0.424,1.767,14.587,119.324,29.846
-0.272,-0.398,1.697,12.085,133.057,35.156
-0.279,-0.375,1.636,12.634,144.531,39.307
-0.286,-0.367,1.590,12.878,153.320,41.748
-0.297,-0.350,1.555,11.047,159.790,42.542
-0.319,-0.346,1.528,8.972,166.260,42.419
-0.329,-0.357,1.494,8.179,174.622,43.030
-0.329,-0.366,1.454,7.202,185.120,45.898
-0.341,-0.368,1.384,5.981,196.533,49.683
-0.327,-0.330,1.273,2.625,208.801,54.993
-0.317,-0.275,1.169,-0.061,216.858,58.960
-0.309,-0.233,1.079,-0.732,221.375,60.059
-0.290,-0.207,0.998,1.282,224.365,59.875
-0.267,-0.205,0.927,3.357,225.159,58.960
-0.251,-0.199,0.849,0.366,225.525,57.312
-0.230,-0.160,0.757,-8.728,226.501,54.810
-0.203,-0.118,0.665,-17.822,228.027,51.636
-0.148,-0.077,0.563,-22.400,230.713,49.377
-0.083,-0.057,0.486,-22.156,231.689,47.485
-0.023,-0.057,0.426,-20.081,230.408,45.532
0.033,-0.066,0.372,-18.372,228.271,43.579
0.080,-0.060,0.298,-19.043,226.135,41.199
0.131,-0.041,0.224,-20.813,222.595,38.330
0.190,-0.044,0.162,-20.386,216.003,34.973
0.242,-0.039,0.115,-21.423,209.290,31.616
0.299,-0.040,0.104,-22.095,203.186,29.541
0.339,-0.055,0.104,-19.836,197.327,28.992
0.383,-0.050,0.079,-18.860,195.251,30.151
0.433,-0.051,0.068,-18.188,191.833,30.884
0.475,-0.030,0.022,-18.738,187.744,30.029
0.511,-0.006,-0.021,-17.456,183.899,28.870
0.539,0.000,-0.055,-9.583,179.565,29.724
0.585,-0.006,-0.093,-0.061,177.307,32.043
0.639,-0.010,-0.112,8.179,173.462,36.011
0.655,-0.006,-0.105,11.169,167.969,38.452
0.662,0.009,-0.109,7.996,163.208,39.001
0.697,0.022,-0.130,0.549,160.339,37.903
0.725,0.060,-0.181,-7.935,157.776,36.438
0.747,0.109,-0.228,-13.794,154.663,35.278
0.767,0.140,-0.260,-13.062,149.719,33.508
0.788,0.161,-0.288,-8.972,145.691,31.555
0.818,0.155,-0.306,-4.761,141.418,29.053
0.847,0.147,-0.327,-4.272,137.329,26.123
0.861,0.143,-0.344,-8.423,131.775,22.705
0.858,0.135,-0.348,-14.832,126.282,18.799
0.860,0.151,-0.379,-21.973,122.192,14.771
0.865,0.153,-0.426,-26.733,118.469,10.132
